,0,1,2,3,4,5,6,7,8,9,10
0,0.8467,0.80868,0.7520599999999998,0.6905999999999999,0.59836,0.51646,0.4555800000000001,0.39924000000000004,0.34437999999999996,0.30418,0.27790000000000004
1,0.6481999999999997,0.5757600000000002,0.51168,0.4513400000000001,0.40000000000000013,0.3486999999999999,0.32493999999999995,0.27957999999999994,0.2623000000000001,0.24636,0.21671999999999997
2,0.5264200000000003,0.4357400000000001,0.3972800000000001,0.35356000000000004,0.31872000000000006,0.2877400000000001,0.25867999999999985,0.23236000000000007,0.23092,0.20579999999999998,0.19048000000000007
3,0.42186000000000007,0.37938000000000005,0.33401999999999993,0.28762,0.26016,0.24901999999999994,0.22816,0.21012,0.19294000000000003,0.18651999999999994,0.1700400000000001
4,0.3725400000000001,0.32396,0.28576,0.2598000000000002,0.23556000000000007,0.2113799999999999,0.2053000000000001,0.18712000000000006,0.17810000000000004,0.16060000000000002,0.15906000000000003
5,0.32646000000000003,0.2902399999999999,0.24989999999999998,0.23108000000000012,0.2081600000000001,0.2058800000000001,0.19038000000000008,0.17462000000000008,0.1648600000000001,0.15984000000000004,0.15022
6,0.28253999999999996,0.26116,0.23810000000000006,0.21754,0.18346000000000007,0.18139999999999992,0.17015999999999998,0.15314000000000008,0.15364,0.14643999999999996,0.13658
7,0.26774000000000003,0.23194000000000023,0.21400000000000002,0.19485999999999992,0.18524000000000002,0.17168000000000003,0.16848000000000007,0.15494000000000005,0.14757999999999996,0.13768,0.12994000000000003
8,0.24802000000000007,0.21687999999999996,0.2040200000000001,0.18530000000000008,0.16412000000000002,0.16408,0.14520000000000002,0.14315999999999998,0.14291999999999996,0.12921999999999995,0.11889999999999996
9,0.2247,0.20488000000000003,0.18674000000000002,0.1745400000000001,0.15900000000000009,0.15558000000000002,0.14964,0.13308,0.12864,0.12558,0.12138
10,0.21718,0.19562000000000007,0.17574000000000006,0.16621999999999995,0.15556000000000003,0.14714,0.13486000000000004,0.12912,0.12033999999999995,0.12084000000000007,0.11304000000000002
