,0,1,2,3,4,5,6,7,8,9,10
0,0.20300000000000018,0.16676,0.15043999999999996,0.13292,0.11625999999999995,0.10423999999999994,0.09482000000000004,0.08539999999999993,0.08189999999999995,0.08015999999999998,0.07217999999999998
1,0.16597979797979803,0.13799999999999998,0.11539999999999993,0.11541999999999994,0.09161999999999998,0.09267999999999998,0.08665999999999999,0.07689999999999998,0.07583999999999999,0.07537999999999997,0.06839999999999995
2,0.1486,0.12919999999999998,0.10821999999999997,0.10004000000000005,0.08839999999999999,0.08231999999999992,0.08407999999999999,0.07501999999999993,0.07349999999999998,0.06625999999999997,0.06484
3,0.12732,0.11219999999999995,0.10319999999999997,0.09492,0.08395999999999998,0.08133999999999997,0.07679999999999998,0.07239999999999996,0.06875999999999997,0.06685999999999995,0.06341999999999998
4,0.11456000000000001,0.10486,0.09389999999999996,0.08845999999999997,0.08075999999999996,0.07853999999999998,0.06817999999999998,0.06745999999999996,0.06305999999999996,0.06148,0.06003999999999997
5,0.10924000000000002,0.09406000000000002,0.0915,0.08023999999999998,0.07789999999999997,0.07613999999999999,0.07071999999999994,0.06539999999999997,0.06177999999999997,0.06013999999999998,0.058639999999999984
6,0.10490000000000001,0.09056000000000002,0.08633999999999999,0.07839999999999998,0.07293999999999998,0.07057999999999996,0.06499999999999999,0.06255999999999999,0.06181999999999998,0.05915999999999996,0.056399999999999985
7,0.09838,0.08675999999999999,0.08263999999999998,0.07685999999999998,0.06863999999999996,0.06785999999999998,0.06195999999999997,0.06095999999999996,0.05725999999999997,0.05769999999999997,0.05774
8,0.09671999999999997,0.08285999999999999,0.07577999999999997,0.07119999999999997,0.06898,0.06715999999999997,0.06489999999999997,0.06237999999999998,0.05705999999999998,0.05751999999999996,0.05411999999999999
9,0.08780000000000002,0.08077999999999996,0.07719999999999999,0.07205999999999999,0.07063999999999997,0.06473999999999998,0.061179999999999984,0.06291999999999998,0.056199999999999965,0.05493999999999997,0.052239999999999974
10,0.08927999999999996,0.0802,0.07418,0.0696,0.06447999999999998,0.0652,0.05729999999999999,0.057679999999999954,0.05577999999999996,0.054659999999999966,0.05285999999999997
