,0,1,2,3,4,5,6,7,8,9,10
0,0.39596000000000003,0.3098,0.24004000000000006,0.21892,0.18539999999999993,0.15692000000000006,0.13963999999999996,0.12648,0.12811999999999998,0.11499999999999998,0.10651999999999998
1,0.2730400000000001,0.22264000000000003,0.18608000000000005,0.16980000000000006,0.13967999999999997,0.14424000000000006,0.12652000000000005,0.11020000000000003,0.11075999999999997,0.10251999999999997,0.09391999999999998
2,0.21308,0.19139999999999996,0.15792,0.1416,0.12888000000000002,0.12043999999999999,0.11176000000000004,0.10635999999999997,0.09655999999999997,0.09575999999999998,0.08152
3,0.20088000000000006,0.16428000000000004,0.14068,0.12972000000000003,0.11923999999999996,0.10456000000000001,0.09915999999999998,0.09779999999999997,0.09195999999999999,0.08407999999999997,0.08255999999999998
4,0.17740000000000009,0.15808000000000003,0.13532,0.12555999999999998,0.10623999999999997,0.10800000000000003,0.09703999999999999,0.09183999999999998,0.09300000000000001,0.0802,0.07875999999999998
5,0.14984000000000003,0.13451999999999997,0.1174,0.10752,0.10787999999999996,0.08947999999999999,0.09260000000000002,0.08679999999999997,0.08452,0.08076,0.07795999999999997
6,0.15004,0.13036000000000003,0.11780000000000002,0.10227999999999998,0.10087999999999997,0.09187999999999999,0.08751999999999997,0.08344000000000001,0.07891999999999999,0.0726,0.07503999999999998
7,0.13700000000000004,0.12612,0.10711999999999999,0.09768,0.09072000000000001,0.09247999999999998,0.08244,0.08120000000000001,0.07479999999999999,0.07011999999999999,0.06964000000000001
8,0.13016000000000003,0.11527999999999997,0.10383999999999997,0.09724000000000001,0.09008000000000001,0.08648,0.08571999999999998,0.07572000000000002,0.08131999999999998,0.07364,0.0702
9,0.12991999999999995,0.11216000000000001,0.10035999999999999,0.09328000000000002,0.09203999999999997,0.0818,0.07399999999999998,0.07835999999999999,0.06948,0.06867999999999999,0.06611999999999998
10,0.10931999999999997,0.10843999999999995,0.09892000000000001,0.08419999999999998,0.08516,0.0812,0.07788,0.06815999999999998,0.0698,0.06716,0.06711999999999999
