,0,1,2,3,4,5,6,7,8,9,10
0,0.7467411764705875,0.7767411764705875,0.7482099447513805,0.726755556,0.6825911949685531,0.7198624999999992,0.5867733333333333,0.5704473684210523,0.570030534,0.5080281690140848,0.44395081967213135
1,0.713058824,0.6894074074074069,0.650818713,0.6386913580246909,0.595657534,0.575376623,0.5250977443609023,0.536285714,0.4686715328467154,0.3469586776859504,0.32713385826771674
2,0.7036052631578942,0.6129480519480516,0.5727671232876712,0.5513714285714284,0.5444625850340136,0.46365562913907304,0.46982312925170083,0.34673381294964045,0.33824637681159414,0.35611023622047255,0.3214108527131784
3,0.6276993464052284,0.6223537414965987,0.5138382352941178,0.47093421052631584,0.4860285714285715,0.437177305,0.37106569343065715,0.3571194029850747,0.26011428571428563,0.2146559999999999,0.222618182
4,0.5401830065359475,0.5393333333333332,0.48893333333333344,0.4655384615384615,0.45650340136054435,0.427293233,0.35299248120300764,0.3065238095238093,0.28157894736842093,0.2322238805970148,0.21589999999999987
5,0.46027586206896587,0.4519726027397264,0.4399736842105265,0.37339393939393933,0.35221276595744705,0.33746666666666714,0.29763934426229494,0.30585507246376825,0.2588672566371679,0.17691729323308275,0.10294915254237282
6,0.3890270270270274,0.3591381215469615,0.3256045197740115,0.26206741573033726,0.2920224719101126,0.23383425414364664,0.2194819277108435,0.21025287356321834,0.2390114942528736,0.17339999999999986,0.15351479289940817
7,0.38789071038251377,0.3302808988764047,0.3241468926553675,0.2746592178770952,0.2288048780487808,0.2126046511627909,0.24519780219780235,0.19009836065573768,0.16339428571428563,0.14203488372093018,0.11323529411764699
8,0.3441382978723408,0.2946477272727273,0.24720670391061475,0.2403888888888888,0.25608556149732625,0.19759770114942543,0.20925423728813544,0.15041807909604504,0.135574713,0.13889017341040458,0.13954945054945048
9,0.29720000000000024,0.2799771428571432,0.27612716763005785,0.2620765027322405,0.19087431693989063,0.18529885057471238,0.18601156069364165,0.16097005988023944,0.13410285714285725,0.13629411764705876,0.125683616
10,0.2686256983240225,0.2285084745762712,0.23451111111111114,0.20313043478260867,0.16577142857142851,0.18679999999999988,0.1512134831460673,0.14486857142857143,0.13488888888888872,0.12747976878612713,0.12051111111111107
